co2_1(45-60) co2_2(45-60) t1(45-60) h1(45-60) t2(45-60) h2(45-60) t3(45-60) h3(45-60) co2_1(30-45) co2_2(30-45) t1(30-45) h1(30-45) t2(30-45) h2(30-45) t3(30-45) h3(30-45) co2_1(15-30) co2_2(15-30) t1(15-30) h1(15-30) t2(15-30) h2(15-30) t3(15-30) h3(15-30) co2_1(0-15) co2_2(0-15) t1(0-15) h1(0-15) t2(0-15) h2(0-15) t3(0-15) h3(0-15) sco2_1(0-60) sco2_2(0-60) st1(0-60) sh1(0-60) st2(0-60) sh2(0-60) st3(0-60) sh3(0-60) sco2_1(0-45) sco2_2(0-45) st1(0-45) sh1(0-45) st2(0-45) sh2(0-45) st3(0-45) sh3(0-45) sco2_1(0-30) sco2_2(0-30) st1(0-30) sh1(0-30) st2(0-30) sh2(0-30) st3(0-30) sh3(0-30) sco2_1(0-15) sco2_2(0-15) st1(0-15) sh1(0-15) st2(0-15) sh2(0-15) st3(0-15) sh3(0-15) label
10 -13 0.0 0.0 0.1 0.0 0.0 0.0 7 -8 0.1 1.0 0.1 1.0 0.0 0.0 -4 -24 0.0 1.0 0.2 0.0 0.1 1.0 -11 11 0.0 0.0 0.0 1.0 0.1 0.0 2 -34 0.1 0.0 0.4 0.0 0.2 1.0 -8 -21 0.1 0.0 0.3 0.0 0.2 1.0 -15 -13 0.0 1.0 0.2 1.0 0.2 1.0 -11 11 0.0 0.0 0.0 1.0 0.1 0.0 1
7 -8 0.1 1.0 0.1 1.0 0.0 0.0 -4 -24 0.0 1.0 0.2 0.0 0.1 1.0 -11 11 0.0 0.0 0.0 1.0 0.1 0.0 -9 12 0.1 0.0 0.1 2.0 0.1 1.0 -17 -9 0.2 0.0 0.2 2.0 0.3 2.0 -24 -1 0.1 1.0 0.1 1.0 0.3 2.0 -20 23 0.1 0.0 0.1 1.0 0.2 1.0 -9 12 0.1 0.0 0.1 2.0 0.1 1.0 1
-4 -24 0.0 1.0 0.2 0.0 0.1 1.0 -11 11 0.0 0.0 0.0 1.0 0.1 0.0 -9 12 0.1 0.0 0.1 2.0 0.1 1.0 -11 -23 0.1 0.0 0.1 1.0 0.1 0.0 -35 -24 0.0 1.0 0.2 0.0 0.4 2.0 -31 0 0.0 0.0 0.0 0.0 0.3 1.0 -20 -11 0.0 0.0 0.0 1.0 0.2 1.0 -11 -23 0.1 0.0 0.1 1.0 0.1 0.0 1
-11 11 0.0 0.0 0.0 1.0 0.1 0.0 -9 12 0.1 0.0 0.1 2.0 0.1 1.0 -11 -23 0.1 0.0 0.1 1.0 0.1 0.0 -10 2 0.0 0.0 0.0 0.0 0.1 1.0 -41 2 0.0 0.0 0.0 0.0 0.4 2.0 -30 -9 0.0 0.0 0.0 1.0 0.3 2.0 -21 -21 0.1 0.0 0.1 1.0 0.2 1.0 -10 2 0.0 0.0 0.0 0.0 0.1 1.0 1
-9 12 0.1 0.0 0.1 2.0 0.1 1.0 -11 -23 0.1 0.0 0.1 1.0 0.1 0.0 -10 2 0.0 0.0 0.0 0.0 0.1 1.0 -8 11 0.0 0.0 0.1 1.0 0.0 0.0 -38 2 0.0 0.0 0.1 0.0 0.3 2.0 -29 -10 0.1 0.0 0.0 2.0 0.2 1.0 -18 13 0.0 0.0 0.1 1.0 0.1 1.0 -8 11 0.0 0.0 0.1 1.0 0.0 0.0 1
-11 -23 0.1 0.0 0.1 1.0 0.1 0.0 -10 2 0.0 0.0 0.0 0.0 0.1 1.0 -8 11 0.0 0.0 0.1 1.0 0.0 0.0 -8 3 0.0 1.0 0.1 1.0 0.0 0.0 -37 -7 0.1 1.0 0.1 1.0 0.2 1.0 -26 16 0.0 1.0 0.2 0.0 0.1 1.0 -16 14 0.0 1.0 0.2 0.0 0.0 0.0 -8 3 0.0 1.0 0.1 1.0 0.0 0.0 1
-3 -7 0.0 1.0 0.1 1.0 0.1 1.0 -1 2 0.1 1.0 0.0 0.0 0.1 0.0 2 3 0.0 1.0 0.1 0.0 0.0 0.0 -1 8 0.0 1.0 0.0 0.0 0.0 0.0 -3 6 0.1 0.0 0.2 1.0 0.0 1.0 0 13 0.1 1.0 0.1 0.0 0.1 0.0 1 11 0.0 0.0 0.1 0.0 0.0 0.0 -1 8 0.0 1.0 0.0 0.0 0.0 0.0 0
-1 2 0.1 1.0 0.0 0.0 0.1 0.0 2 3 0.0 1.0 0.1 0.0 0.0 0.0 -1 8 0.0 1.0 0.0 0.0 0.0 0.0 -1 6 0.1 1.0 0.1 0.0 0.0 0.0 -1 19 0.0 0.0 0.2 0.0 0.1 0.0 0 17 0.1 1.0 0.2 0.0 0.0 0.0 -2 14 0.1 0.0 0.1 0.0 0.0 0.0 -1 6 0.1 1.0 0.1 0.0 0.0 0.0 0
2 3 0.0 1.0 0.1 0.0 0.0 0.0 -1 8 0.0 1.0 0.0 0.0 0.0 0.0 -1 6 0.1 1.0 0.1 0.0 0.0 0.0 -1 5 0.0 1.0 0.1 1.0 0.0 0.0 -1 22 0.1 0.0 0.3 1.0 0.0 0.0 -3 19 0.1 1.0 0.2 1.0 0.0 0.0 -2 11 0.1 0.0 0.2 1.0 0.0 0.0 -1 5 0.0 1.0 0.1 1.0 0.0 0.0 0
-1 8 0.0 1.0 0.0 0.0 0.0 0.0 -1 6 0.1 1.0 0.1 0.0 0.0 0.0 -1 5 0.0 1.0 0.1 1.0 0.0 0.0 -2 13 0.1 0.0 0.1 1.0 0.1 1.0 -5 32 0.0 1.0 0.3 2.0 0.1 1.0 -4 24 0.0 0.0 0.3 2.0 0.1 1.0 -3 18 0.1 1.0 0.2 2.0 0.1 1.0 -2 13 0.1 0.0 0.1 1.0 0.1 1.0 0
-1 6 0.1 1.0 0.1 0.0 0.0 0.0 -1 5 0.0 1.0 0.1 1.0 0.0 0.0 -2 13 0.1 0.0 0.1 1.0 0.1 1.0 -2 0 0.0 0.0 0.1 0.0 0.1 0.0 -6 24 0.0 0.0 0.4 2.0 0.2 1.0 -5 18 0.1 1.0 0.3 2.0 0.2 1.0 -4 13 0.1 0.0 0.2 1.0 0.2 1.0 -2 0 0.0 0.0 0.1 0.0 0.1 0.0 0
-1 5 0.0 1.0 0.1 1.0 0.0 0.0 -2 13 0.1 0.0 0.1 1.0 0.1 1.0 -2 0 0.0 0.0 0.1 0.0 0.1 0.0 2 -12 0.0 0.0 0.1 0.0 0.0 1.0 -3 6 0.1 1.0 0.4 2.0 0.2 2.0 -2 1 0.1 0.0 0.3 1.0 0.2 2.0 0 -12 0.0 0.0 0.2 0.0 0.1 1.0 2 -12 0.0 0.0 0.1 0.0 0.0 1.0 0
-2 13 0.1 0.0 0.1 1.0 0.1 1.0 -2 0 0.0 0.0 0.1 0.0 0.1 0.0 2 -12 0.0 0.0 0.1 0.0 0.0 1.0 6 0 0.0 0.0 0.1 0.0 0.0 0.0 4 1 0.1 0.0 0.2 1.0 0.2 2.0 6 -12 0.0 0.0 0.1 0.0 0.1 1.0 8 -12 0.0 0.0 0.0 0.0 0.0 1.0 6 0 0.0 0.0 0.1 0.0 0.0 0.0 0
-2 0 0.0 0.0 0.1 0.0 0.1 0.0 2 -12 0.0 0.0 0.1 0.0 0.0 1.0 6 0 0.0 0.0 0.1 0.0 0.0 0.0 1 1 0.0 0.0 0.1 1.0 0.0 0.0 7 -11 0.0 0.0 0.2 1.0 0.1 1.0 9 -11 0.0 0.0 0.1 1.0 0.0 1.0 7 1 0.0 0.0 0.0 1.0 0.0 0.0 1 1 0.0 0.0 0.1 1.0 0.0 0.0 0
1 -6 0.1 0.0 0.0 0.0 0.0 0.0 -7 4 0.0 0.0 0.0 0.0 0.0 0.0 -4 -1 0.0 0.0 0.0 0.0 0.1 0.0 1 -13 0.1 1.0 0.0 0.0 0.1 1.0 -9 -16 0.2 1.0 0.0 0.0 0.2 1.0 -10 -10 0.1 1.0 0.0 0.0 0.2 1.0 -3 -14 0.1 1.0 0.0 0.0 0.2 1.0 1 -13 0.1 1.0 0.0 0.0 0.1 1.0 1
-7 4 0.0 0.0 0.0 0.0 0.0 0.0 -4 -1 0.0 0.0 0.0 0.0 0.1 0.0 1 -13 0.1 1.0 0.0 0.0 0.1 1.0 -5 -4 0.0 0.0 0.0 0.0 0.1 0.0 -15 -14 0.1 1.0 0.0 0.0 0.3 1.0 -8 -18 0.1 1.0 0.0 0.0 0.3 1.0 -4 -17 0.1 1.0 0.0 0.0 0.2 1.0 -5 -4 0.0 0.0 0.0 0.0 0.1 0.0 1
-4 -1 0.0 0.0 0.0 0.0 0.1 0.0 1 -13 0.1 1.0 0.0 0.0 0.1 1.0 -5 -4 0.0 0.0 0.0 0.0 0.1 0.0 -1 12 0.1 0.0 0.0 0.0 0.1 0.0 -9 -6 0.2 1.0 0.0 0.0 0.4 1.0 -5 -5 0.2 1.0 0.0 0.0 0.3 1.0 -6 8 0.1 0.0 0.0 0.0 0.2 0.0 -1 12 0.1 0.0 0.0 0.0 0.1 0.0 1
1 -13 0.1 1.0 0.0 0.0 0.1 1.0 -5 -4 0.0 0.0 0.0 0.0 0.1 0.0 -1 12 0.1 0.0 0.0 0.0 0.1 0.0 -4 -2 0.0 0.0 0.0 0.0 0.0 1.0 -9 -7 0.2 1.0 0.0 0.0 0.3 2.0 -10 6 0.1 0.0 0.0 0.0 0.2 1.0 -5 10 0.1 0.0 0.0 0.0 0.1 1.0 -4 -2 0.0 0.0 0.0 0.0 0.0 1.0 1
-5 -4 0.0 0.0 0.0 0.0 0.1 0.0 -1 12 0.1 0.0 0.0 0.0 0.1 0.0 -4 -2 0.0 0.0 0.0 0.0 0.0 1.0 0 -12 0.0 0.0 0.4 0.0 0.2 0.0 -10 -6 0.1 0.0 0.4 0.0 0.4 1.0 -5 -2 0.1 0.0 0.4 0.0 0.3 1.0 -4 -14 0.0 0.0 0.4 0.0 0.2 1.0 0 -12 0.0 0.0 0.4 0.0 0.2 0.0 1
-1 12 0.1 0.0 0.0 0.0 0.1 0.0 -4 -2 0.0 0.0 0.0 0.0 0.0 1.0 0 -12 0.0 0.0 0.4 0.0 0.2 0.0 -3 -1 0.1 0.0 0.4 0.0 0.1 1.0 -8 -3 0.2 0.0 0.0 0.0 0.2 2.0 -7 -15 0.1 0.0 0.0 0.0 0.1 2.0 -3 -13 0.1 0.0 0.0 0.0 0.1 1.0 -3 -1 0.1 0.0 0.4 0.0 0.1 1.0 1
-4 -2 0.0 0.0 0.0 0.0 0.0 1.0 0 -12 0.0 0.0 0.4 0.0 0.2 0.0 -3 -1 0.1 0.0 0.4 0.0 0.1 1.0 -1 1 0.0 0.0 0.0 0.0 0.1 0.0 -8 -14 0.1 0.0 0.0 0.0 0.2 2.0 -4 -12 0.1 0.0 0.0 0.0 0.2 1.0 -4 0 0.1 0.0 0.4 0.0 0.0 1.0 -1 1 0.0 0.0 0.0 0.0 0.1 0.0 1
2 3 0.1 1.0 0.0 0.0 0.1 0.0 -2 -1 0.1 1.0 0.1 0.0 0.1 0.0 -2 8 0.0 0.0 0.1 0.0 0.0 0.0 1 5 0.1 0.0 0.0 0.0 0.1 0.0 -1 15 0.3 0.0 0.0 0.0 0.3 0.0 -3 12 0.2 1.0 0.0 0.0 0.2 0.0 -1 13 0.1 0.0 0.1 0.0 0.1 0.0 1 5 0.1 0.0 0.0 0.0 0.1 0.0 0
-2 -1 0.1 1.0 0.1 0.0 0.1 0.0 -2 8 0.0 0.0 0.1 0.0 0.0 0.0 1 5 0.1 0.0 0.0 0.0 0.1 0.0 -1 4 0.0 0.0 0.0 0.0 0.0 0.0 -4 16 0.2 1.0 0.0 0.0 0.2 0.0 -2 17 0.1 0.0 0.1 0.0 0.1 0.0 0 9 0.1 0.0 0.0 0.0 0.1 0.0 -1 4 0.0 0.0 0.0 0.0 0.0 0.0 0
-2 8 0.0 0.0 0.1 0.0 0.0 0.0 1 5 0.1 0.0 0.0 0.0 0.1 0.0 -1 4 0.0 0.0 0.0 0.0 0.0 0.0 0 15 0.0 0.0 0.0 0.0 0.1 0.0 -2 32 0.1 0.0 0.1 0.0 0.2 0.0 0 24 0.1 0.0 0.0 0.0 0.2 0.0 -1 19 0.0 0.0 0.0 0.0 0.1 0.0 0 15 0.0 0.0 0.0 0.0 0.1 0.0 0
1 5 0.1 0.0 0.0 0.0 0.1 0.0 -1 4 0.0 0.0 0.0 0.0 0.0 0.0 0 15 0.0 0.0 0.0 0.0 0.1 0.0 0 0 0.1 0.0 0.0 0.0 0.0 0.0 0 24 0.2 0.0 0.0 0.0 0.2 0.0 -1 19 0.1 0.0 0.0 0.0 0.1 0.0 0 15 0.1 0.0 0.0 0.0 0.1 0.0 0 0 0.1 0.0 0.0 0.0 0.0 0.0 0
-1 4 0.0 0.0 0.0 0.0 0.0 0.0 0 15 0.0 0.0 0.0 0.0 0.1 0.0 0 0 0.1 0.0 0.0 0.0 0.0 0.0 -2 -4 0.0 1.0 0.1 1.0 0.1 1.0 -3 15 0.1 1.0 0.1 1.0 0.2 1.0 -2 11 0.1 1.0 0.1 1.0 0.2 1.0 -2 -4 0.1 1.0 0.1 1.0 0.1 1.0 -2 -4 0.0 1.0 0.1 1.0 0.1 1.0 0
0 15 0.0 0.0 0.0 0.0 0.1 0.0 0 0 0.1 0.0 0.0 0.0 0.0 0.0 -2 -4 0.0 1.0 0.1 1.0 0.1 1.0 1 -7 0.0 0.0 0.1 0.0 0.0 0.0 -1 4 0.1 1.0 0.2 1.0 0.2 1.0 -1 -11 0.1 1.0 0.2 1.0 0.1 1.0 -1 -11 0.0 1.0 0.2 1.0 0.1 1.0 1 -7 0.0 0.0 0.1 0.0 0.0 0.0 0
0 0 0.1 0.0 0.0 0.0 0.0 0.0 -2 -4 0.0 1.0 0.1 1.0 0.1 1.0 1 -7 0.0 0.0 0.1 0.0 0.0 0.0 -1 3 0.0 0.0 0.1 0.0 0.1 1.0 -2 -8 0.1 1.0 0.1 1.0 0.2 2.0 -2 -8 0.0 1.0 0.1 1.0 0.2 2.0 0 -4 0.0 0.0 0.0 0.0 0.1 1.0 -1 3 0.0 0.0 0.1 0.0 0.1 1.0 0
-2 -4 0.0 1.0 0.1 1.0 0.1 1.0 1 -7 0.0 0.0 0.1 0.0 0.0 0.0 -1 3 0.0 0.0 0.1 0.0 0.1 1.0 -1 7 0.1 0.0 0.1 0.0 0.0 1.0 -3 -1 0.1 1.0 0.2 1.0 0.2 1.0 -1 3 0.1 0.0 0.1 0.0 0.1 0.0 -2 10 0.1 0.0 0.0 0.0 0.1 0.0 -1 7 0.1 0.0 0.1 0.0 0.0 1.0 0
3 -8 0.1 1.0 0.0 1.0 0.0 0.0 0 -3 0.0 0.0 0.3 1.0 0.0 0.0 0 9 0.1 0.0 0.0 0.0 0.1 1.0 0 1 0.0 0.0 0.0 0.0 0.0 0.0 3 -1 0.2 1.0 0.3 0.0 0.1 1.0 0 7 0.1 0.0 0.3 1.0 0.1 1.0 0 10 0.1 0.0 0.0 0.0 0.1 1.0 0 1 0.0 0.0 0.0 0.0 0.0 0.0 1
0 -3 0.0 0.0 0.3 1.0 0.0 0.0 0 9 0.1 0.0 0.0 0.0 0.1 1.0 0 1 0.0 0.0 0.0 0.0 0.0 0.0 -2 -13 0.1 0.0 0.0 1.0 0.1 0.0 -2 -6 0.2 0.0 0.3 0.0 0.2 1.0 -2 -3 0.2 0.0 0.0 1.0 0.2 1.0 -2 -12 0.1 0.0 0.0 1.0 0.1 0.0 -2 -13 0.1 0.0 0.0 1.0 0.1 0.0 1
0 9 0.1 0.0 0.0 0.0 0.1 1.0 0 1 0.0 0.0 0.0 0.0 0.0 0.0 -2 -13 0.1 0.0 0.0 1.0 0.1 0.0 2 3 0.0 1.0 0.0 0.0 0.0 1.0 0 0 0.2 1.0 0.0 1.0 0.2 2.0 0 -9 0.1 1.0 0.0 1.0 0.1 1.0 0 -10 0.1 1.0 0.0 1.0 0.1 1.0 2 3 0.0 1.0 0.0 0.0 0.0 1.0 1
0 1 0.0 0.0 0.0 0.0 0.0 0.0 -2 -13 0.1 0.0 0.0 1.0 0.1 0.0 2 3 0.0 1.0 0.0 0.0 0.0 1.0 -3 11 0.0 1.0 0.0 0.0 0.1 0.0 -3 2 0.1 0.0 0.0 1.0 0.2 1.0 -3 1 0.1 0.0 0.0 1.0 0.2 1.0 -1 14 0.0 0.0 0.0 0.0 0.1 1.0 -3 11 0.0 1.0 0.0 0.0 0.1 0.0 1
-2 -13 0.1 0.0 0.0 1.0 0.1 0.0 2 3 0.0 1.0 0.0 0.0 0.0 1.0 -3 11 0.0 1.0 0.0 0.0 0.1 0.0 -7 -1 0.0 1.0 0.0 0.0 0.0 0.0 -10 0 0.1 1.0 0.0 1.0 0.2 1.0 -8 13 0.0 1.0 0.0 0.0 0.1 1.0 -10 10 0.0 0.0 0.0 0.0 0.1 0.0 -7 -1 0.0 1.0 0.0 0.0 0.0 0.0 1
2 3 0.0 1.0 0.0 0.0 0.0 1.0 -3 11 0.0 1.0 0.0 0.0 0.1 0.0 -7 -1 0.0 1.0 0.0 0.0 0.0 0.0 -5 -3 0.0 0.0 0.0 1.0 0.2 0.0 -13 10 0.0 1.0 0.0 1.0 0.3 1.0 -15 7 0.0 0.0 0.0 1.0 0.3 0.0 -12 -4 0.0 1.0 0.0 1.0 0.2 0.0 -5 -3 0.0 0.0 0.0 1.0 0.2 0.0 1
-3 11 0.0 1.0 0.0 0.0 0.1 0.0 -7 -1 0.0 1.0 0.0 0.0 0.0 0.0 -5 -3 0.0 0.0 0.0 1.0 0.2 0.0 -2 3 0.1 0.0 0.1 1.0 0.0 0.0 -17 10 0.1 0.0 0.1 0.0 0.3 0.0 -14 -1 0.1 1.0 0.1 0.0 0.2 0.0 -7 0 0.1 0.0 0.1 0.0 0.2 0.0 -2 3 0.1 0.0 0.1 1.0 0.0 0.0 1
-7 -1 0.0 1.0 0.0 0.0 0.0 0.0 -5 -3 0.0 0.0 0.0 1.0 0.2 0.0 -2 3 0.1 0.0 0.1 1.0 0.0 0.0 -3 -12 0.0 0.0 0.2 3.0 0.0 0.0 -17 -13 0.1 1.0 0.3 3.0 0.2 0.0 -10 -12 0.1 0.0 0.3 3.0 0.2 0.0 -5 -9 0.1 0.0 0.3 4.0 0.0 0.0 -3 -12 0.0 0.0 0.2 3.0 0.0 0.0 1
-4 -9 0.0 0.0 0.0 0.0 0.0 1.0 0 -12 0.0 0.0 0.0 0.0 0.1 1.0 3 -15 0.0 0.0 0.1 0.0 0.0 0.0 4 17 0.1 0.0 0.0 0.0 0.0 0.0 3 -19 0.1 0.0 0.1 0.0 0.1 0.0 7 -10 0.1 0.0 0.1 0.0 0.1 1.0 7 2 0.1 0.0 0.1 0.0 0.0 0.0 4 17 0.1 0.0 0.0 0.0 0.0 0.0 1
0 -12 0.0 0.0 0.0 0.0 0.1 1.0 3 -15 0.0 0.0 0.1 0.0 0.0 0.0 4 17 0.1 0.0 0.0 0.0 0.0 0.0 5 0 0.1 0.0 0.0 0.0 0.0 1.0 12 -10 0.0 0.0 0.1 0.0 0.1 0.0 12 2 0.0 0.0 0.1 0.0 0.0 1.0 9 17 0.0 0.0 0.0 0.0 0.0 1.0 5 0 0.1 0.0 0.0 0.0 0.0 1.0 1
3 -15 0.0 0.0 0.1 0.0 0.0 0.0 4 17 0.1 0.0 0.0 0.0 0.0 0.0 5 0 0.1 0.0 0.0 0.0 0.0 1.0 2 6 0.1 0.0 0.0 1.0 0.1 0.0 14 8 0.1 0.0 0.1 1.0 0.1 1.0 11 23 0.1 0.0 0.0 1.0 0.1 1.0 7 6 0.0 0.0 0.0 1.0 0.1 1.0 2 6 0.1 0.0 0.0 1.0 0.1 0.0 1
4 17 0.1 0.0 0.0 0.0 0.0 0.0 5 0 0.1 0.0 0.0 0.0 0.0 1.0 2 6 0.1 0.0 0.0 1.0 0.1 0.0 3 19 0.0 0.0 0.0 0.0 0.1 0.0 14 42 0.1 0.0 0.0 1.0 0.0 1.0 10 25 0.0 0.0 0.0 1.0 0.0 1.0 5 25 0.1 0.0 0.0 1.0 0.0 0.0 3 19 0.0 0.0 0.0 0.0 0.1 0.0 1
5 0 0.1 0.0 0.0 0.0 0.0 1.0 2 6 0.1 0.0 0.0 1.0 0.1 0.0 3 19 0.0 0.0 0.0 0.0 0.1 0.0 1 -3 0.1 0.0 0.0 0.0 0.1 0.0 11 22 0.1 0.0 0.0 1.0 0.1 1.0 6 22 0.0 0.0 0.0 1.0 0.1 0.0 4 16 0.1 0.0 0.0 0.0 0.0 0.0 1 -3 0.1 0.0 0.0 0.0 0.1 0.0 1
2 6 0.1 0.0 0.0 1.0 0.1 0.0 3 19 0.0 0.0 0.0 0.0 0.1 0.0 1 -3 0.1 0.0 0.0 0.0 0.1 0.0 18 -5 0.1 0.0 0.1 0.0 0.1 0.0 24 17 0.1 0.0 0.1 1.0 0.0 0.0 22 11 0.0 0.0 0.1 0.0 0.1 0.0 19 -8 0.0 0.0 0.1 0.0 0.0 0.0 18 -5 0.1 0.0 0.1 0.0 0.1 0.0 1
3 19 0.0 0.0 0.0 0.0 0.1 0.0 1 -3 0.1 0.0 0.0 0.0 0.1 0.0 18 -5 0.1 0.0 0.1 0.0 0.1 0.0 12 8 0.1 0.0 0.0 0.0 0.1 0.0 34 19 0.1 0.0 0.1 0.0 0.0 0.0 31 0 0.1 0.0 0.1 0.0 0.1 0.0 30 3 0.0 0.0 0.1 0.0 0.0 0.0 12 8 0.1 0.0 0.0 0.0 0.1 0.0 1
1 -3 0.1 0.0 0.0 0.0 0.1 0.0 18 -5 0.1 0.0 0.1 0.0 0.1 0.0 12 8 0.1 0.0 0.0 0.0 0.1 0.0 -5 7 0.0 0.0 0.0 0.0 0.0 0.0 26 7 0.1 0.0 0.1 0.0 0.1 0.0 25 10 0.0 0.0 0.1 0.0 0.0 0.0 7 15 0.1 0.0 0.0 0.0 0.1 0.0 -5 7 0.0 0.0 0.0 0.0 0.0 0.0 1
-12 6 0.0 0.0 0.0 0.0 0.1 0.0 11 14 0.0 0.0 0.0 0.0 0.1 1.0 19 10 0.0 0.0 0.0 0.0 0.1 1.0 11 6 0.0 0.0 0.0 0.0 0.1 0.0 29 36 0.0 0.0 0.0 0.0 0.0 0.0 41 30 0.0 0.0 0.0 0.0 0.1 0.0 30 16 0.0 0.0 0.0 0.0 0.0 1.0 11 6 0.0 0.0 0.0 0.0 0.1 0.0 0
11 14 0.0 0.0 0.0 0.0 0.1 1.0 19 10 0.0 0.0 0.0 0.0 0.1 1.0 11 6 0.0 0.0 0.0 0.0 0.1 0.0 10 3 0.0 0.0 0.0 0.0 0.1 0.0 51 33 0.0 0.0 0.0 0.0 0.0 0.0 40 19 0.0 0.0 0.0 0.0 0.1 1.0 21 9 0.0 0.0 0.0 0.0 0.0 0.0 10 3 0.0 0.0 0.0 0.0 0.1 0.0 0
19 10 0.0 0.0 0.0 0.0 0.1 1.0 11 6 0.0 0.0 0.0 0.0 0.1 0.0 10 3 0.0 0.0 0.0 0.0 0.1 0.0 7 9 0.0 0.0 0.0 0.0 0.1 0.0 47 28 0.0 0.0 0.0 0.0 0.0 1.0 28 18 0.0 0.0 0.0 0.0 0.1 0.0 17 12 0.0 0.0 0.0 0.0 0.0 0.0 7 9 0.0 0.0 0.0 0.0 0.1 0.0 0
11 6 0.0 0.0 0.0 0.0 0.1 0.0 10 3 0.0 0.0 0.0 0.0 0.1 0.0 7 9 0.0 0.0 0.0 0.0 0.1 0.0 5 24 0.0 0.0 0.0 0.0 0.1 0.0 33 42 0.0 0.0 0.0 0.0 0.0 0.0 22 36 0.0 0.0 0.0 0.0 0.1 0.0 12 33 0.0 0.0 0.0 0.0 0.0 0.0 5 24 0.0 0.0 0.0 0.0 0.1 0.0 0
10 3 0.0 0.0 0.0 0.0 0.1 0.0 7 9 0.0 0.0 0.0 0.0 0.1 0.0 5 24 0.0 0.0 0.0 0.0 0.1 0.0 2 5 0.0 0.0 0.0 0.0 0.0 1.0 24 41 0.0 0.0 0.0 0.0 0.1 1.0 14 38 0.0 0.0 0.0 0.0 0.0 1.0 7 29 0.0 0.0 0.0 0.0 0.1 1.0 2 5 0.0 0.0 0.0 0.0 0.0 1.0 0
7 9 0.0 0.0 0.0 0.0 0.1 0.0 5 24 0.0 0.0 0.0 0.0 0.1 0.0 2 5 0.0 0.0 0.0 0.0 0.0 1.0 7 1 0.0 0.0 0.1 0.0 0.0 1.0 21 39 0.0 0.0 0.1 0.0 0.0 0.0 14 30 0.0 0.0 0.1 0.0 0.1 0.0 9 6 0.0 0.0 0.1 0.0 0.0 0.0 7 1 0.0 0.0 0.1 0.0 0.0 1.0 0
5 24 0.0 0.0 0.0 0.0 0.1 0.0 2 5 0.0 0.0 0.0 0.0 0.0 1.0 7 1 0.0 0.0 0.1 0.0 0.0 1.0 5 1 0.0 0.0 0.0 0.0 0.0 0.0 19 31 0.0 0.0 0.1 0.0 0.1 0.0 14 7 0.0 0.0 0.1 0.0 0.0 0.0 12 2 0.0 0.0 0.1 0.0 0.0 1.0 5 1 0.0 0.0 0.0 0.0 0.0 0.0 0
-14 6 0.0 0.0 0.0 0.0 0.2 1.0 -14 3 0.1 0.0 0.0 0.0 0.0 0.0 -31 -13 0.1 0.0 0.0 0.0 0.1 1.0 -28 -16 0.1 0.0 0.0 0.0 0.1 0.0 -87 -20 0.1 0.0 0.0 0.0 0.4 0.0 -73 -26 0.1 0.0 0.0 0.0 0.2 1.0 -59 -29 0.0 0.0 0.0 0.0 0.2 1.0 -28 -16 0.1 0.0 0.0 0.0 0.1 0.0 1
-14 3 0.1 0.0 0.0 0.0 0.0 0.0 -31 -13 0.1 0.0 0.0 0.0 0.1 1.0 -28 -16 0.1 0.0 0.0 0.0 0.1 0.0 -35 -5 0.1 0.0 0.0 0.0 0.1 0.0 -108 -31 0.0 0.0 0.0 0.0 0.3 1.0 -94 -34 0.1 0.0 0.0 0.0 0.3 1.0 -63 -21 0.0 0.0 0.0 0.0 0.2 0.0 -35 -5 0.1 0.0 0.0 0.0 0.1 0.0 1
-31 -13 0.1 0.0 0.0 0.0 0.1 1.0 -28 -16 0.1 0.0 0.0 0.0 0.1 0.0 -35 -5 0.1 0.0 0.0 0.0 0.1 0.0 -22 10 0.0 0.0 0.0 0.0 0.0 0.0 -116 -24 0.1 0.0 0.0 0.0 0.3 1.0 -85 -11 0.0 0.0 0.0 0.0 0.2 0.0 -57 5 0.1 0.0 0.0 0.0 0.1 0.0 -22 10 0.0 0.0 0.0 0.0 0.0 0.0 1
-28 -16 0.1 0.0 0.0 0.0 0.1 0.0 -35 -5 0.1 0.0 0.0 0.0 0.1 0.0 -22 10 0.0 0.0 0.0 0.0 0.0 0.0 -13 3 0.0 0.0 0.0 0.0 0.1 0.0 -98 -8 0.0 0.0 0.0 0.0 0.3 0.0 -70 8 0.1 0.0 0.0 0.0 0.2 0.0 -35 13 0.0 0.0 0.0 0.0 0.1 0.0 -13 3 0.0 0.0 0.0 0.0 0.1 0.0 1
-35 -5 0.1 0.0 0.0 0.0 0.1 0.0 -22 10 0.0 0.0 0.0 0.0 0.0 0.0 -13 3 0.0 0.0 0.0 0.0 0.1 0.0 -17 6 0.1 0.0 0.0 0.0 0.1 1.0 -87 14 0.0 0.0 0.0 0.0 0.3 1.0 -52 19 0.1 0.0 0.0 0.0 0.2 1.0 -30 9 0.1 0.0 0.0 0.0 0.2 1.0 -17 6 0.1 0.0 0.0 0.0 0.1 1.0 1
